53616;19;230;Tritton Kunai Stereo Headset PS3/PS Vita Rojo;37.19;48.0;Si;12;1.5
53613;19;230;Tritton Kunai Stereo Headset PS3/PS Vita Blanco;37.19;48.0;Si;34;1.5
47262;19;60;Dragon PS3 Slim Travel Bag;11.53;15.0;Si;37;3.0
55883;19;206;Sony PS3CADDY Soporte Para Disco Duro PS3;9.88;13.0;Si;67;0.3
55271;19;152;Gioteck Ultimate Pack:Bluetooth Headset+Cable HDMI+Triggers;18.97;25.0;Si;26;0.5
56083;19;152;Micrófonos Inalámbricos Singstar PS2/PS3;19.79;26.0;Si;33;1.0
37381;20;152;HORI Protector de pantalla PSP GO;0.79;1.0;Si;14;0.1
56108;22;152;Ego Funda Universal Woman Brown;1.61;2.0;Si;44;0.2
56544;22;152;Cargador de red  micro USB 1A;4.75;7.0;Si;12;0.3
58614;22;12;Approx Kit Cargador Smartphone 4 en 1 1A;9.88;13.0;Si;24;0.5
58560;22;152;Funda Impermeable Blanca para iPhone/Smartphone hasta 5;5.74;8.0;Si;40;0.3
58555;22;152;Funda Impermeable Azul para iPhone/Smartphone hasta 5;5.74;8.0;Si;24;0.3
56548;22;152;Cargador/Batería Solar Micro USB;11.53;15.0;Si;50;0.25
56540;22;152;Base/Cargador de inducción Qi Inalámbrico;26.4;34.0;Si;14;0.5
53200;22;236;Unotec Soporte de Coche DualMount 2xUSB;10.7;14.0;Si;74;0.5
53808;23;165;Adaptador de Formato 3.5 a Bahia 5.25 Externo Pack x2;6.57;9.0;Si;20;0.3
54677;24;79;Genius BT-100R Receptor Audio Bluetooth;16.32;21.0;Si;19;0.3
38072;24;165;Adaptador Audio Jack 3.5 Hembra/Hembra;1.03;1.0;Si;43;0.2
48260;24;78;Adaptador Audio Minijack 2.5 Hembra A 3.5 Macho;0.62;1.0;Si;15;0.2
37920;24;152;Adaptador USB Audio con Volumen;8.47;11.0;Si;27;0.4
44208;26;227;TP-Link TL-WN821NC Adaptador Wireless N USB 300M;10.95;14.0;Si;11;0.3
36853;26;227;TP-Link TL-WN722N Adaptador USB WiFi 802.11n Atheros;11.36;15.0;Si;77;0.5
36727;26;227;TP-Link TL-WN821N Adaptador USB Wireless N 300M;11.53;15.0;Si;28;0.3
55455;26;17;Asus USB-N53 Dual-Band Wireless N600;23.97;31.0;Si;1;0.3
51715;26;12;Approx USB WiFi 11n Ralink 3070L 2W + 7dBi;15.91;21.0;Si;5;0.3
58590;26;12;Approx Adaptador Inalámbrico N 300Mbps Nano USB;10.66;14.0;Si;3;1.0
58615;26;12;Approx adaptador Inalámbrico 150Mbps Nano USB;8.22;11.0;Si;88;0.5
11730;27;165;Adaptador PS2 A USB (usba-m A Minidin6-h);1.45;2.0;Si;31;0.2
58327;28;152;Cable Adaptador HDMI a VGA con Audio;13.02;17.0;Si;24;0.4
57020;30;43;Corsair MM600 Alfombrilla Gaming Reversible;30.58;40.0;Si;9;0.2
48740;30;183;Razer Goliathus Alpha Control Fragged;20.66;27.0;Si;34;0.4
48529;30;4;AeroCool Strike-X Pad Alfombrilla Gaming Mouse Pad;8.06;11.0;Si;29;0.3
47737;30;188;Roccat Alfombrilla Reversible de Aluminio Gaming Mousepad;29.75;39.0;Si;18;1.5
21869;30;210;SteelSeries Steelpad QCK+ XL;10.7;14.0;Si;10;0.5
48362;30;210;SteelSeries 9HD;23.97;31.0;Si;9;1.0
58580;31;12;Approx Cargador de Coche USB 2.1A;7.4;10.0;Si;4;0.01
42521;31;152;Cargador Coche Universal Micro USB+Mini USB;4.55;6.0;Si;21;0.3
43765;32;165;Mini Altavoz Cápsula Morado;6.57;9.0;Si;53;0.5
59480;32;192;Samsung HW-F350 2.1 Barra de Sonido120W;90.91;114.0;Si;20;4.0
50670;32;79;Genius GX Gaming SW-G2.1 1250 2.1;34.71;45.0;Si;19;5.5
49527;32;236;Unotec MaxCube Altavoz MP3 Slot MicroSD Negro;12.36;16.0;Si;7;0.3
38828;32;88;Hercules XPS 2.1 35 25W;30.58;40.0;Si;22;5.0
52260;32;236;Unotec Maxround Mini Altavoz Bluetooth;19.79;26.0;Si;16;0.4
45513;32;245;Woxter Big Bass 260 2.1 150W;33.02;43.0;Si;33;10.0
54747;32;236;Unotec Jaxter Altavoz MP3 Negro;20.62;27.0;Si;16;0.4
53459;32;121;Logitech Pure-Fi Express Plus MP3/MP4/iPod/iPhone Azul;30.54;40.0;Si;39;5.0
45275;32;152;New Life Style HS-V4 Music System For iPhone/iPod Black;16.49;21.0;Si;22;2.5
47282;32;79;Genius SP-U115 1.5W RMS Negro;6.57;9.0;Si;29;1.0
55370;32;88;Hercules XPS Diamond 2.0 USB;19.83;26.0;Si;3;1.2
56241;32;231;Trust Raina 2.1 USB Subwoofer Speaker Set;14.26;19.0;Si;76;1.5
53721;32;236;Unotec MaxCube Plus Altavoz MP3 USB/Radio Azul;14.01;18.0;Si;34;0.3
49594;32;51;Dell AX510PA Barra de sonido para monitores panorámicos;18.97;25.0;Si;17;1.5
39967;32;121;Logitech Surround Sound Speakers Z506 5.1;57.81;72.0;Si;16;10.0
59517;32;152;Audio Retro Van Radio/MP3 Roja;23.97;31.0;Si;5;1.0
59574;32;38;Conceptronic Altavoz Inalámbrico Flotante Rosa;40.5;53.0;Si;19;0.3
56795;32;236;Unotec Jaxter Altavoz MP3 Azul;20.62;27.0;Si;9;0.4
56796;32;236;Unotec Jaxter Altavoz MP3 Gris;20.62;27.0;Si;20;0.4
59018;32;152;Gear4 StreetParty Wireless Azul;25.62;33.0;Si;50;0.5
59166;32;12;Approx Go&Play Altavoz Portátil Azul;12.36;16.0;Si;28;0.2
57961;32;31;BQ Avhra Vivaldi Altavoces Bluetooth;24.75;32.0;Si;7;1.0
55662;32;38;Conceptronic Bluetooth 3.0 Travel Stereo Azul;12.19;16.0;Si;29;0.5
55660;32;38;Conceptronic Bluetooth 3.0 Travel Stereo Blanco;11.53;15.0;Si;59;0.5
50671;32;79;Genius GX Gaming SW-G2.1 3000 2.1;56.16;70.0;Si;21;5.5
37421;32;38;Conceptronic Portable USB Tube Speakers 2.0 Blanco;9.71;13.0;Si;21;1.0
58721;32;40;CoolBox X3M Altavoz Bluetooth;18.18;24.0;Si;21;0.5
58457;32;64;Energy Sistem SB5 Barra De Sonido 2.1 Bluetooth;110.74;138.0;Si;12;13.0
58733;32;40;CoolBox X5M Altavoz Bluetooth;23.97;31.0;Si;31;0.5
35883;32;152;X-MINI II Negro Altavoz Portátil;18.97;25.0;Si;36;0.5
39341;32;121;Logitech Z523 Speaker Blanco;56.2;70.0;Si;35;5.0
56004;32;152;X-MINI II Azul Altavoz Portátil;18.97;25.0;Si;50;0.5
59569;32;114;Leotec Altavoz Bluetooth + Soporte + Line In;21.49;28.0;Si;32;2.0
58570;36;152;Antena WiFi Omnidireccional para Exterior 150 Mbps;33.02;43.0;Si;45;2.0
42898;36;227;TP-Link Antena Parabólica de rejilla 24dBi/2.4GHz;39.67;52.0;Si;15;4.0
47735;36;243;WiFiSKY Antena Direccional Interior/Exterior 20dBi;13.43;17.0;Si;46;1.0
44212;36;227;TP-Link TL-ANT2405CL Antena Interior Omnidireccional 5dBi;3.26;5.0;Si;16;1.5
47215;36;227;TP-Link TL-ANT24 Antena Exterior Omnidireccional 2.4Hz 15dBi;37.19;48.0;Si;32;3.5
42552;36;227;TP-Link Antena Interior Omnidireccional 2.4GHz SMA;6.4;9.0;Si;51;1.5
58567;36;243;WiFiSKY AMP-3G2100 Repetidor 3G;103.31;129.0;Si;4;2.0
54899;37;165;Armario Rack Mural 19 27HU;295.87;355.0;Si;26;75.0
48647;38;38;Conceptronic Surface Cleaning Spray 60ml;4.34;6.0;Si;65;0.2
48651;38;38;Conceptronic Screen Cleaning Wipes Toallitas limpiadoras;4.34;6.0;Si;23;0.2
53823;40;136;Natec Rook Grey Music Headset;8.22;11.0;Si;29;1.5
50504;40;105;JVC Xtreme Xplosives HA-S4X;25.62;33.0;Si;11;1.8
54059;40;158;Ozone Rage ST Gaming Headset Rojo;23.97;31.0;Si;22;0.8
49279;40;170;Plantronics Gamecom 780 7.1 Gaming Headset USB;41.28;54.0;Si;60;2.5
53600;40;232;Thermaltake Tt eSPORTS Shock Stereo Surround Sound Blanco;31.4;41.0;Si;5;1.5
58805;40;40;CoolBox Bluetooth H2;20.66;27.0;Si;34;0.2
53821;40;136;Natec Eagle Grey Music Headset;8.22;11.0;Si;44;1.5
49657;40;152;Unotec Pitaly Auricular Bluetooth Manos Libres;20.66;27.0;Si;3;1.0
48318;40;206;Sony RF810RK Auriculares Inalámbricos;24.75;32.0;Si;58;2.5
43400;40;211;SuperLux HD 668B;19.01;25.0;Si;9;2.5
52757;40;145;Nox Krom Krush Stereo Gaming Headset;17.36;23.0;Si;45;1.5
53346;40;38;Conceptronic Entry Level Auricular con Micrófono;8.06;11.0;Si;38;0.5
49640;40;152;Auricular Bluetooth Manos libres;16.32;21.0;Si;22;1.0
53214;40;17;Asus HS-W1 Wireless Headset;40.45;53.0;Si;26;1.5
51187;40;201;Sharkoon X-Tatic SP Plus PC/PS3/Xbox 360;41.28;54.0;Si;24;2.5
54095;40;158;Ozone Rage 7HX 7.1 Gaming Headset USB Negro;41.28;54.0;Si;52;1.0
54695;40;121;Logitech H340 Headset USB;22.31;29.0;Si;12;1.0
59557;40;44;Creative Hitz MA2300 Azul;27.27;35.0;Si;14;0.13
53951;40;167;Philips SHS3201 Auricular Botón con Gancho;8.22;11.0;Si;12;0.2
56017;40;200;Sennheiser PMX 685i Sports;38.02;49.0;Si;31;1.0
56250;40;183;Razer Kraken Pro Negro;60.33;75.0;Si;17;1.3
49209;40;181;QooPro Auriculares Star Multimedia MicroSD/FM Rojo;15.66;20.0;Si;37;1.0
56127;40;210;SteelSeries Siberia V2 Naranja;56.2;70.0;Si;12;1.5
57669;40;121;Logitech G430 Gaming Surround Sound 7.1;56.16;70.0;Si;26;2.0
54229;40;167;Philips SHE2001 Auriculares Intrauditivos;4.92;7.0;Si;5;0.3
54939;40;210;SteelSeries Siberia V2 Blanco;56.2;70.0;Si;44;1.5
43442;40;211;SuperLux HD 681B;13.84;18.0;Si;31;2.5
58486;40;230;Tritton PRO Plus Gaming Headset 5.1 Negro;118.18;148.0;Si;13;2.0
58123;40;121;Logitech H150 Stereo Headset Rosa;9.05;12.0;Si;25;1.5
51095;40;206;Sony MDR-ZX100 Auricular Blanco;13.18;17.0;Si;19;1.0
54729;40;183;Razer Kraken Pro Verde;60.33;75.0;Si;8;1.3
55150;40;105;JVC HA-RX300 Auriculares Headset Negros;12.81;17.0;Si;42;0.3
57929;40;234;Turtle Beach Ear Force Z11;24.75;32.0;Si;17;1.0
57923;40;234;Turtle Beach Ear Force P11 HS EU;31.36;41.0;Si;38;1.0
52436;42;251;Zotac ZBox Nano AD12;202.48;243.0;Si;33;2.5
51109;42;251;Zotac ZBOX SD-ID14-E;106.61;133.0;Si;43;3.0
57261;43;152;Batería de Portátil Asus K43/K53/X43/X53/A43/A53;25.62;33.0;Si;52;3.0
56669;43;152;Batería de Portatil HP DV4/DV5/G50/CQ40/CQ45/CQ50/CQ60/CQ70;25.62;33.0;Si;3;3.0
56670;43;152;Batería de Portatil HP Pavilion DV7/DV8;25.62;33.0;Si;1;3.0
56929;43;152;Batería de Portatil Dell XPS14/XPS15/XPS17/XPS L701/XPS L501;25.62;33.0;Si;44;3.0
56949;45;33;Toner Compatible Brother Tn3060 Negro Hl 5170dn/5140/5130;18.18;24.0;Si;16;1.5
49476;45;78;Brother Compatible LC1280 XL Negro;1.61;2.0;Si;7;0.3
45025;45;152;Toner Compatible Brother TN2220 Negro;13.02;17.0;Si;10;2.5
50434;45;152;Toner Compatible Brother TN230C Cian;19.83;26.0;Si;5;2.5
49480;45;78;Brother Compatible LC1280 XL Amarillo;1.61;2.0;Si;32;0.3
44220;45;78;Brother Compatible LC985BK Negro;1.45;2.0;Si;26;0.2
44221;45;78;Brother Compatible LC985Y Amarillo;1.45;2.0;Si;11;0.2
44223;45;78;Brother Compatible LC985M Magenta;1.45;2.0;Si;34;0.2
27860;45;78;Brother Compatible LC-900BK Negro;1.45;2.0;Si;48;0.2
50354;46;33;Brother LC1240VAL Value Pack;45.45;59.0;Si;13;0.3
47032;46;33;Brother LC1220BK Tinta Negra;12.6;16.0;Si;45;3.0
50353;46;33;Brother LC1240Y Amarillo;12.19;16.0;Si;37;0.3
53173;46;33;Brother LC1000 Value Pack;36.36;47.0;Si;4;0.4
41761;49;165;Cable Audio Minijack 3.5mm. Macho-Hembra 1.5m;0.79;1.0;Si;20;0.2
40320;49;165;Cable Audio Minijack 3.5mm. Macho-Hembra 2.5m;1.45;2.0;Si;40;0.25
48603;49;165;Cable Audio Vídeo RCA Macho/Macho 1.5m;2.27;3.0;Si;48;0.2
13074;49;165;Cable Euroconector/Scart Macho-Macho 1.5m;2.27;3.0;Si;20;0.2
56753;49;21;Cable Coaxial Antena Analogico 25m;6.57;9.0;Si;18;0.2
58868;50;152;Cargador 3in1 Coche/Casa iPhone/iPad;6.57;9.0;Si;3;0.4
53413;50;11;Apple Cable Conector Lightning a USB;14.83;19.0;Si;26;0.2
54167;50;152;Cargador 2 en 1 Red/USB para Iphone 5;8.22;11.0;Si;23;0.2
56896;52;152;Bobina 100m Cable Red Rígido UTP Cat. 6 10/100/1000;23.14;30.0;Si;51;6.0
55330;52;165;Duplicador Conector de red RJ45 Macho a 2xRJ45 Hembra Cat 5e;4.34;6.0;Si;44;0.1
37582;52;58;Digitus Cable de Red RJ45 UTP Cat.6 10/100/1000 Gris (20m);11.36;15.0;Si;10;5.0
10203;52;58;Digitus Cable de Red RJ45 UTP Cat.5e 10/100 Gris (1.8m);1.61;2.0;Si;60;0.2
52153;52;67;Roseta de Superficie Cat6 Conector Red Hembra RJ45;2.27;3.0;Si;31;0.1
57890;52;152;Logilink Bobina 100m Cable de Red Flexible UTP Cat 5e;13.18;17.0;Si;16;2.0
56901;52;152;Logilink Cable de Red RJ45 FTP Cat.5e 10/100/1000 Gris 305m;35.54;46.0;Si;12;9.0
48802;53;58;Digitus Cable DisplayPort Macho/Macho 3m;8.06;11.0;Si;1;1.0
46181;53;194;Sapphire Mini-DisplayPort to DVI-SL Eyefinity Adapter;19.79;26.0;Si;1;0.2
57004;54;152;Cable Duplicador Pasivo VGA Macho a 2x VGA Hembra;3.26;5.0;Si;39;0.2
43494;55;67;Cable DVI-D Macho a DVI-D Macho 5m;8.22;11.0;Si;28;1.5
28052;55;67;Cable DVI-D Macho a DVI-D Macho 3M;5.74;8.0;Si;21;0.9
20068;55;165;Adaptador DVI a VGA (DVI-I-Macho/HD15-Hembra);3.1;4.0;Si;23;0.2
46404;55;58;Adaptador DVI-D (24+1) Macho - DVI-I (24+5) Hembra;4.09;6.0;Si;20;0.1
51695;57;67;Cable HDMI 1.4 Macho/Macho Alta Calidad 3m;4.75;7.0;Si;27;0.4
52427;57;165;Cable HDMI Macho/Macho 1.8m Blanco;4.75;7.0;Si;7;0.2
41819;57;165;Cable HDMI a Mini HDMI 5m;7.23;10.0;Si;31;0.8
53733;57;180;QooPro Cable HDMI 1.4 Macho/Macho Rotatorio 1.8m;4.92;7.0;Si;6;0.3
55589;57;67;Cable HDMI 1.4 Macho/Macho Rotatorio 1m;4.09;6.0;Si;45;0.3
53523;57;67;Cable HDMI 1.4 Macho/Macho Eco 15m;20.66;27.0;Si;6;3.0
57136;58;28;BitFenix 6+2-Pin PCI Express;8.22;11.0;Si;11;0.3
39176;58;165;Cable Alimentación Molex 4 Pines Macho a SATA 15 Pines;1.03;1.0;Si;11;0.3
47691;58;209;StarTech Cable Fan Splitter 4 Pin PWM;4.92;7.0;Si;59;0.2
37539;58;150;NZXT CB 8P Cable Extensión Placa Base 8 Pines;6.4;9.0;Si;19;0.3
53090;58;165;Cable Adaptador Alimentación ATX 8 pines a 4 pines;1.45;2.0;Si;27;0.1
59600;62;152;Cable Helicoidal USB a Micro USB;2.44;3.0;Si;10;0.1
58973;62;31;BQ Adaptador Micro USB OTG para Tablets BQ;7.64;10.0;Si;3;0.2
49929;62;152;Cable USB OTG Micro USB Macho - USB Hembra;1.61;2.0;Si;9;0.2
46434;62;165;Cable USB 2.0 a Mini USB 3m M/M;2.27;3.0;Si;26;0.1
52200;62;152;Cable USB A Macho a Mini USB B Macho 5m;2.69;4.0;Si;41;0.3
10886;62;67;Cable USB 2.0 AM/AH Alargador Macho/Hembra 1.8m;1.45;2.0;Si;34;0.2
